date,commodity,unit,price
2017-08-17,Henry Hub Natural Gas,$/MMBtu,2.91
2017-08-17,WTI Crude,$/barrel,47.07
2017-08-18,Brent Crude,$/barrel,50.96
2017-08-18,Henry Hub Natural Gas,$/MMBtu,2.9
2017-08-18,WTI Crude,$/barrel,48.59
2017-08-21,Brent Crude,$/barrel,51.94
2017-08-21,Henry Hub Natural Gas,$/MMBtu,3.0
2017-08-21,WTI Crude,$/barrel,47.39
2017-08-22,Brent Crude,$/barrel,52.29
2017-08-22,Henry Hub Natural Gas,$/MMBtu,3.0
2017-08-22,WTI Crude,$/barrel,47.65
2017-08-23,Brent Crude,$/barrel,52.31
2017-08-23,Henry Hub Natural Gas,$/MMBtu,2.94
2017-08-23,WTI Crude,$/barrel,48.45
2017-08-24,Brent Crude,$/barrel,51.73
2017-08-24,Henry Hub Natural Gas,$/MMBtu,2.97
2017-08-24,WTI Crude,$/barrel,47.24
2017-08-25,Brent Crude,$/barrel,51.87
2017-08-25,Henry Hub Natural Gas,$/MMBtu,2.93
2017-08-25,WTI Crude,$/barrel,47.65
2017-08-28,Brent Crude,$/barrel,51.87
2017-08-28,Henry Hub Natural Gas,$/MMBtu,2.95
2017-08-28,WTI Crude,$/barrel,46.4
2017-08-29,Brent Crude,$/barrel,51.64
2017-08-29,Henry Hub Natural Gas,$/MMBtu,2.95
2017-08-29,WTI Crude,$/barrel,46.46
2017-08-30,Brent Crude,$/barrel,51.91
2017-08-30,Henry Hub Natural Gas,$/MMBtu,2.95
2017-08-30,WTI Crude,$/barrel,45.96
2017-08-31,Brent Crude,$/barrel,52.69
2017-08-31,Henry Hub Natural Gas,$/MMBtu,2.92
2017-08-31,WTI Crude,$/barrel,47.26
2017-09-01,Brent Crude,$/barrel,53.15
2017-09-01,Henry Hub Natural Gas,$/MMBtu,2.88
2017-09-01,WTI Crude,$/barrel,47.32
2017-09-04,Brent Crude,$/barrel,52.6
2017-09-04,Henry Hub Natural Gas,$/MMBtu,2.88
2017-09-05,Brent Crude,$/barrel,53.63
2017-09-05,Henry Hub Natural Gas,$/MMBtu,2.88
2017-09-05,WTI Crude,$/barrel,48.63
2017-09-06,Brent Crude,$/barrel,54.48
2017-09-06,Henry Hub Natural Gas,$/MMBtu,2.98
2017-09-06,WTI Crude,$/barrel,49.13
2017-09-07,Brent Crude,$/barrel,54.16
2017-09-07,Henry Hub Natural Gas,$/MMBtu,2.92
2017-09-07,WTI Crude,$/barrel,49.1
2017-09-08,Brent Crude,$/barrel,54.55
2017-09-08,Henry Hub Natural Gas,$/MMBtu,2.88
2017-09-08,WTI Crude,$/barrel,47.44
2017-09-11,Brent Crude,$/barrel,54.2
2017-09-11,Henry Hub Natural Gas,$/MMBtu,2.88
2017-09-11,WTI Crude,$/barrel,48.06
2017-09-12,Brent Crude,$/barrel,55.06
2017-09-12,Henry Hub Natural Gas,$/MMBtu,2.88
2017-09-12,WTI Crude,$/barrel,48.21
2017-09-13,Brent Crude,$/barrel,55.52
2017-09-13,Henry Hub Natural Gas,$/MMBtu,3.02
2017-09-13,WTI Crude,$/barrel,49.3
2017-09-14,Brent Crude,$/barrel,56.76
2017-09-14,Henry Hub Natural Gas,$/MMBtu,3.03
2017-09-14,WTI Crude,$/barrel,49.86
2017-09-15,Brent Crude,$/barrel,56.18
2017-09-15,Henry Hub Natural Gas,$/MMBtu,3.0
2017-09-15,WTI Crude,$/barrel,49.9
2017-09-18,Brent Crude,$/barrel,55.5
2017-09-18,Henry Hub Natural Gas,$/MMBtu,3.11
2017-09-18,WTI Crude,$/barrel,49.88
2017-09-19,Brent Crude,$/barrel,56.58
2017-09-19,Henry Hub Natural Gas,$/MMBtu,3.18
2017-09-19,WTI Crude,$/barrel,49.54
2017-09-20,Brent Crude,$/barrel,57.2
2017-09-20,Henry Hub Natural Gas,$/MMBtu,3.13
2017-09-20,WTI Crude,$/barrel,50.29
2017-09-21,Brent Crude,$/barrel,57.73
2017-09-21,Henry Hub Natural Gas,$/MMBtu,3.11
2017-09-21,WTI Crude,$/barrel,50.58
2017-09-22,Brent Crude,$/barrel,58.16
2017-09-22,Henry Hub Natural Gas,$/MMBtu,2.93
2017-09-22,WTI Crude,$/barrel,50.33
2017-09-25,Brent Crude,$/barrel,59.42
2017-09-25,Henry Hub Natural Gas,$/MMBtu,2.96
2017-09-25,WTI Crude,$/barrel,51.85
2017-09-26,Brent Crude,$/barrel,59.77
2017-09-26,Henry Hub Natural Gas,$/MMBtu,2.96
2017-09-26,WTI Crude,$/barrel,51.59
2017-09-27,Brent Crude,$/barrel,58.74
2017-09-27,Henry Hub Natural Gas,$/MMBtu,2.98
2017-09-27,WTI Crude,$/barrel,52.14
2017-09-28,Brent Crude,$/barrel,58.8
2017-09-28,Henry Hub Natural Gas,$/MMBtu,2.96
2017-09-28,WTI Crude,$/barrel,51.62
2017-09-29,Brent Crude,$/barrel,57.02
2017-09-29,Henry Hub Natural Gas,$/MMBtu,2.94
2017-09-29,WTI Crude,$/barrel,51.67
2017-10-02,Brent Crude,$/barrel,55.67
2017-10-02,Henry Hub Natural Gas,$/MMBtu,2.94
2017-10-02,WTI Crude,$/barrel,50.59
2017-10-03,Brent Crude,$/barrel,56.12
2017-10-03,Henry Hub Natural Gas,$/MMBtu,2.73
2017-10-03,WTI Crude,$/barrel,50.44
2017-10-04,Brent Crude,$/barrel,56.0
2017-10-04,Henry Hub Natural Gas,$/MMBtu,2.8
2017-10-04,WTI Crude,$/barrel,50.0
2017-10-05,Brent Crude,$/barrel,57.09
2017-10-05,Henry Hub Natural Gas,$/MMBtu,2.8
2017-10-05,WTI Crude,$/barrel,50.79
2017-10-06,Brent Crude,$/barrel,55.5
2017-10-06,Henry Hub Natural Gas,$/MMBtu,2.93
2017-10-06,WTI Crude,$/barrel,49.34
2017-10-09,Brent Crude,$/barrel,55.29
2017-10-09,Henry Hub Natural Gas,$/MMBtu,2.87
2017-10-09,WTI Crude,$/barrel,49.58
2017-10-10,Brent Crude,$/barrel,56.62
2017-10-10,Henry Hub Natural Gas,$/MMBtu,2.89
2017-10-10,WTI Crude,$/barrel,50.93
2017-10-11,Brent Crude,$/barrel,56.13
2017-10-11,Henry Hub Natural Gas,$/MMBtu,2.89
2017-10-11,WTI Crude,$/barrel,51.3
2017-10-12,Brent Crude,$/barrel,56.13
2017-10-12,Henry Hub Natural Gas,$/MMBtu,2.95
2017-10-12,WTI Crude,$/barrel,50.61
2017-10-13,Brent Crude,$/barrel,56.86
2017-10-13,Henry Hub Natural Gas,$/MMBtu,2.99
2017-10-13,WTI Crude,$/barrel,51.43
2017-10-16,Brent Crude,$/barrel,57.49
2017-10-16,Henry Hub Natural Gas,$/MMBtu,2.87
2017-10-16,WTI Crude,$/barrel,51.86
2017-10-17,Brent Crude,$/barrel,57.63
2017-10-17,Henry Hub Natural Gas,$/MMBtu,2.88
2017-10-17,WTI Crude,$/barrel,51.87
2017-10-18,Brent Crude,$/barrel,58.05
2017-10-18,Henry Hub Natural Gas,$/MMBtu,2.81
2017-10-18,WTI Crude,$/barrel,52.05
2017-10-19,Brent Crude,$/barrel,57.82
2017-10-19,Henry Hub Natural Gas,$/MMBtu,2.83
2017-10-19,WTI Crude,$/barrel,51.29
2017-10-20,Brent Crude,$/barrel,57.89
2017-10-20,Henry Hub Natural Gas,$/MMBtu,2.8
2017-10-20,WTI Crude,$/barrel,51.63
2017-10-23,Brent Crude,$/barrel,57.69
2017-10-23,Henry Hub Natural Gas,$/MMBtu,2.95
2017-10-23,WTI Crude,$/barrel,51.91
2017-10-24,Brent Crude,$/barrel,57.84
2017-10-24,Henry Hub Natural Gas,$/MMBtu,2.95
2017-10-24,WTI Crude,$/barrel,52.32
2017-10-25,Brent Crude,$/barrel,58.45
2017-10-25,Henry Hub Natural Gas,$/MMBtu,2.98
2017-10-25,WTI Crude,$/barrel,51.97
2017-10-26,Brent Crude,$/barrel,58.75
2017-10-26,Henry Hub Natural Gas,$/MMBtu,2.91
2017-10-26,WTI Crude,$/barrel,52.41
2017-10-27,Brent Crude,$/barrel,60.15
2017-10-27,Henry Hub Natural Gas,$/MMBtu,2.78
2017-10-27,WTI Crude,$/barrel,53.92
2017-10-30,Brent Crude,$/barrel,60.65
2017-10-30,Henry Hub Natural Gas,$/MMBtu,2.94
2017-10-30,WTI Crude,$/barrel,54.11
2017-10-31,Brent Crude,$/barrel,61.35
2017-10-31,Henry Hub Natural Gas,$/MMBtu,2.84
2017-10-31,WTI Crude,$/barrel,54.36
2017-11-01,Brent Crude,$/barrel,60.98
2017-11-01,Henry Hub Natural Gas,$/MMBtu,2.68
2017-11-01,WTI Crude,$/barrel,54.32
2017-11-02,Brent Crude,$/barrel,60.79
2017-11-02,Henry Hub Natural Gas,$/MMBtu,2.68
2017-11-02,WTI Crude,$/barrel,54.55
2017-11-03,Brent Crude,$/barrel,61.42
2017-11-03,Henry Hub Natural Gas,$/MMBtu,2.75
2017-11-03,WTI Crude,$/barrel,55.63
2017-11-06,Brent Crude,$/barrel,64.27
2017-11-06,Henry Hub Natural Gas,$/MMBtu,3.01
2017-11-06,WTI Crude,$/barrel,57.34
2017-11-07,Brent Crude,$/barrel,64.36
2017-11-07,Henry Hub Natural Gas,$/MMBtu,3.07
2017-11-07,WTI Crude,$/barrel,57.19
2017-11-08,Brent Crude,$/barrel,63.96
2017-11-08,Henry Hub Natural Gas,$/MMBtu,3.16
2017-11-08,WTI Crude,$/barrel,56.82
2017-11-09,Brent Crude,$/barrel,64.49
2017-11-09,Henry Hub Natural Gas,$/MMBtu,3.18
2017-11-09,WTI Crude,$/barrel,57.16
2017-11-10,Brent Crude,$/barrel,64.35
2017-11-10,Henry Hub Natural Gas,$/MMBtu,3.17
2017-11-10,WTI Crude,$/barrel,56.75
2017-11-13,Brent Crude,$/barrel,62.94
2017-11-13,Henry Hub Natural Gas,$/MMBtu,3.13
2017-11-13,WTI Crude,$/barrel,56.77
2017-11-14,Brent Crude,$/barrel,60.91
2017-11-14,Henry Hub Natural Gas,$/MMBtu,3.06
2017-11-14,WTI Crude,$/barrel,55.67
2017-11-15,Brent Crude,$/barrel,61.25
2017-11-15,Henry Hub Natural Gas,$/MMBtu,3.16
2017-11-15,WTI Crude,$/barrel,55.28
2017-11-16,Brent Crude,$/barrel,61.18
2017-11-16,Henry Hub Natural Gas,$/MMBtu,3.09
2017-11-16,WTI Crude,$/barrel,55.14
2017-11-17,Brent Crude,$/barrel,61.34
2017-11-17,Henry Hub Natural Gas,$/MMBtu,3.04
2017-11-17,WTI Crude,$/barrel,56.21
2017-11-20,Brent Crude,$/barrel,61.34
2017-11-20,Henry Hub Natural Gas,$/MMBtu,3.04
2017-11-20,WTI Crude,$/barrel,56.21
2017-11-21,Brent Crude,$/barrel,62.28
2017-11-21,Henry Hub Natural Gas,$/MMBtu,3.05
2017-11-21,WTI Crude,$/barrel,56.84
2017-11-22,Brent Crude,$/barrel,62.92
2017-11-22,Henry Hub Natural Gas,$/MMBtu,3.05
2017-11-22,WTI Crude,$/barrel,57.88
2017-11-23,Brent Crude,$/barrel,63.27
2017-11-23,Henry Hub Natural Gas,$/MMBtu,3.05
2017-11-24,Brent Crude,$/barrel,63.58
2017-11-24,Henry Hub Natural Gas,$/MMBtu,3.05
2017-11-24,WTI Crude,$/barrel,58.94
2017-11-27,Brent Crude,$/barrel,63.25
2017-11-27,Henry Hub Natural Gas,$/MMBtu,2.88
2017-11-27,WTI Crude,$/barrel,58.1
2017-11-28,Brent Crude,$/barrel,63.56
2017-11-28,Henry Hub Natural Gas,$/MMBtu,2.88
2017-11-28,WTI Crude,$/barrel,57.96
2017-11-29,Brent Crude,$/barrel,63.74
2017-11-29,Henry Hub Natural Gas,$/MMBtu,3.06
2017-11-29,WTI Crude,$/barrel,57.25
2017-11-30,Brent Crude,$/barrel,63.53
2017-11-30,Henry Hub Natural Gas,$/MMBtu,3.06
2017-11-30,WTI Crude,$/barrel,57.4
2017-12-01,Brent Crude,$/barrel,64.57
2017-12-01,Henry Hub Natural Gas,$/MMBtu,2.84
2017-12-01,WTI Crude,$/barrel,58.35
2017-12-04,Brent Crude,$/barrel,63.45
2017-12-04,Henry Hub Natural Gas,$/MMBtu,2.91
2017-12-04,WTI Crude,$/barrel,57.48
2017-12-05,Brent Crude,$/barrel,63.45
2017-12-05,Henry Hub Natural Gas,$/MMBtu,2.86
2017-12-05,WTI Crude,$/barrel,57.66
2017-12-06,Brent Crude,$/barrel,62.25
2017-12-06,Henry Hub Natural Gas,$/MMBtu,2.86
2017-12-06,WTI Crude,$/barrel,55.79
2017-12-07,Brent Crude,$/barrel,62.37
2017-12-07,Henry Hub Natural Gas,$/MMBtu,2.81
2017-12-07,WTI Crude,$/barrel,56.5
2017-12-08,Brent Crude,$/barrel,63.86
2017-12-08,Henry Hub Natural Gas,$/MMBtu,2.78
2017-12-08,WTI Crude,$/barrel,57.15
2017-12-11,Brent Crude,$/barrel,65.62
2017-12-11,Henry Hub Natural Gas,$/MMBtu,2.81
2017-12-11,WTI Crude,$/barrel,57.84
2017-12-12,Brent Crude,$/barrel,64.96
2017-12-12,Henry Hub Natural Gas,$/MMBtu,2.87
2017-12-12,WTI Crude,$/barrel,57.12
2017-12-13,Brent Crude,$/barrel,63.66
2017-12-13,Henry Hub Natural Gas,$/MMBtu,2.87
2017-12-13,WTI Crude,$/barrel,56.59
2017-12-14,Brent Crude,$/barrel,63.72
2017-12-14,Henry Hub Natural Gas,$/MMBtu,2.69
2017-12-14,WTI Crude,$/barrel,57.0
2017-12-15,Brent Crude,$/barrel,63.81
2017-12-15,Henry Hub Natural Gas,$/MMBtu,2.6
2017-12-15,WTI Crude,$/barrel,57.29
2017-12-18,Brent Crude,$/barrel,64.45
2017-12-18,Henry Hub Natural Gas,$/MMBtu,2.71
2017-12-18,WTI Crude,$/barrel,57.17
2017-12-19,Brent Crude,$/barrel,63.69
2017-12-19,Henry Hub Natural Gas,$/MMBtu,2.75
2017-12-19,WTI Crude,$/barrel,57.49
2017-12-20,Brent Crude,$/barrel,64.43
2017-12-20,Henry Hub Natural Gas,$/MMBtu,2.72
2017-12-20,WTI Crude,$/barrel,58.09
2017-12-21,Brent Crude,$/barrel,64.64
2017-12-21,Henry Hub Natural Gas,$/MMBtu,2.64
2017-12-21,WTI Crude,$/barrel,58.34
2017-12-22,Brent Crude,$/barrel,64.61
2017-12-22,Henry Hub Natural Gas,$/MMBtu,2.63
2017-12-22,WTI Crude,$/barrel,58.25
2017-12-26,Henry Hub Natural Gas,$/MMBtu,2.68
2017-12-26,WTI Crude,$/barrel,59.55
2017-12-27,Brent Crude,$/barrel,66.03
2017-12-27,Henry Hub Natural Gas,$/MMBtu,2.76
2017-12-27,WTI Crude,$/barrel,59.67
2017-12-28,Brent Crude,$/barrel,66.8
2017-12-28,Henry Hub Natural Gas,$/MMBtu,2.97
2017-12-28,WTI Crude,$/barrel,59.84
2017-12-29,Brent Crude,$/barrel,66.73
2017-12-29,Henry Hub Natural Gas,$/MMBtu,3.69
2017-12-29,WTI Crude,$/barrel,60.46
2018-01-02,Brent Crude,$/barrel,66.65
2018-01-02,Henry Hub Natural Gas,$/MMBtu,6.24
2018-01-02,WTI Crude,$/barrel,60.37
2018-01-03,Brent Crude,$/barrel,67.85
2018-01-03,Henry Hub Natural Gas,$/MMBtu,6.24
2018-01-03,WTI Crude,$/barrel,61.61
2018-01-04,Brent Crude,$/barrel,68.73
2018-01-04,Henry Hub Natural Gas,$/MMBtu,4.65
2018-01-04,WTI Crude,$/barrel,61.98
2018-01-05,Brent Crude,$/barrel,68.01
2018-01-05,WTI Crude,$/barrel,61.49
2018-01-08,Brent Crude,$/barrel,68.48
2018-01-08,Henry Hub Natural Gas,$/MMBtu,2.89
2018-01-08,WTI Crude,$/barrel,61.73
2018-01-09,Brent Crude,$/barrel,69.08
2018-01-09,Henry Hub Natural Gas,$/MMBtu,2.93
2018-01-09,WTI Crude,$/barrel,62.92
2018-01-10,Brent Crude,$/barrel,69.79
2018-01-10,Henry Hub Natural Gas,$/MMBtu,3.16
2018-01-10,WTI Crude,$/barrel,63.6
2018-01-11,Brent Crude,$/barrel,70.36
2018-01-11,Henry Hub Natural Gas,$/MMBtu,3.16
2018-01-11,WTI Crude,$/barrel,63.81
2018-01-12,Brent Crude,$/barrel,69.64
2018-01-12,Henry Hub Natural Gas,$/MMBtu,4.06
2018-01-12,WTI Crude,$/barrel,64.22
2018-01-15,Brent Crude,$/barrel,70.31
2018-01-16,Brent Crude,$/barrel,69.4
2018-01-16,Henry Hub Natural Gas,$/MMBtu,5.46
2018-01-16,WTI Crude,$/barrel,63.82
2018-01-17,Brent Crude,$/barrel,69.19
2018-01-17,Henry Hub Natural Gas,$/MMBtu,3.92
2018-01-17,WTI Crude,$/barrel,63.92
2018-01-18,Brent Crude,$/barrel,69.48
2018-01-18,Henry Hub Natural Gas,$/MMBtu,3.92
2018-01-18,WTI Crude,$/barrel,63.96
2018-01-19,Brent Crude,$/barrel,68.56
2018-01-19,Henry Hub Natural Gas,$/MMBtu,3.2
2018-01-19,WTI Crude,$/barrel,63.38
2018-01-22,Brent Crude,$/barrel,69.32
2018-01-22,Henry Hub Natural Gas,$/MMBtu,3.13
2018-01-22,WTI Crude,$/barrel,63.66
2018-01-23,Brent Crude,$/barrel,69.81
2018-01-23,Henry Hub Natural Gas,$/MMBtu,3.35
2018-01-23,WTI Crude,$/barrel,64.45
2018-01-24,Brent Crude,$/barrel,69.91
2018-01-24,Henry Hub Natural Gas,$/MMBtu,3.54
2018-01-24,WTI Crude,$/barrel,65.69
2018-01-25,Brent Crude,$/barrel,71.08
2018-01-25,Henry Hub Natural Gas,$/MMBtu,3.54
2018-01-25,WTI Crude,$/barrel,65.62
2018-01-26,Brent Crude,$/barrel,70.08
2018-01-26,Henry Hub Natural Gas,$/MMBtu,3.58
2018-01-26,WTI Crude,$/barrel,66.27
2018-01-29,Brent Crude,$/barrel,68.41
2018-01-29,Henry Hub Natural Gas,$/MMBtu,3.6
2018-01-29,WTI Crude,$/barrel,65.71
2018-01-30,Brent Crude,$/barrel,67.78
2018-01-30,Henry Hub Natural Gas,$/MMBtu,3.6
2018-01-30,WTI Crude,$/barrel,64.64
2018-01-31,Brent Crude,$/barrel,67.78
2018-01-31,Henry Hub Natural Gas,$/MMBtu,3.34
2018-01-31,WTI Crude,$/barrel,64.82
2018-02-01,Brent Crude,$/barrel,68.6
2018-02-01,Henry Hub Natural Gas,$/MMBtu,3.06
2018-02-01,WTI Crude,$/barrel,65.92
2018-02-02,Brent Crude,$/barrel,67.45
2018-02-02,Henry Hub Natural Gas,$/MMBtu,2.91
2018-02-02,WTI Crude,$/barrel,65.5
2018-02-05,Brent Crude,$/barrel,67.69
2018-02-05,Henry Hub Natural Gas,$/MMBtu,2.85
2018-02-05,WTI Crude,$/barrel,64.18
2018-02-06,Brent Crude,$/barrel,66.75
2018-02-06,Henry Hub Natural Gas,$/MMBtu,2.75
2018-02-06,WTI Crude,$/barrel,63.48
2018-02-07,Brent Crude,$/barrel,65.74
2018-02-07,Henry Hub Natural Gas,$/MMBtu,2.74
2018-02-07,WTI Crude,$/barrel,61.91
2018-02-08,Brent Crude,$/barrel,64.26
2018-02-08,Henry Hub Natural Gas,$/MMBtu,2.74
2018-02-08,WTI Crude,$/barrel,61.3
2018-02-09,Brent Crude,$/barrel,63.04
2018-02-09,Henry Hub Natural Gas,$/MMBtu,2.66
2018-02-09,WTI Crude,$/barrel,59.2
2018-02-12,Brent Crude,$/barrel,62.2
2018-02-12,Henry Hub Natural Gas,$/MMBtu,2.6
2018-02-12,WTI Crude,$/barrel,59.41
2018-02-13,Brent Crude,$/barrel,61.94
2018-02-13,Henry Hub Natural Gas,$/MMBtu,2.58
2018-02-13,WTI Crude,$/barrel,59.33
2018-02-14,Brent Crude,$/barrel,62.29
2018-02-14,Henry Hub Natural Gas,$/MMBtu,2.53
2018-02-14,WTI Crude,$/barrel,60.7
2018-02-15,Brent Crude,$/barrel,62.86
2018-02-15,Henry Hub Natural Gas,$/MMBtu,2.49
2018-02-15,WTI Crude,$/barrel,61.48
2018-02-16,Brent Crude,$/barrel,64.3
2018-02-16,Henry Hub Natural Gas,$/MMBtu,2.49
2018-02-16,WTI Crude,$/barrel,61.89
2018-02-19,Brent Crude,$/barrel,64.95
2018-02-20,Brent Crude,$/barrel,64.68
2018-02-20,Henry Hub Natural Gas,$/MMBtu,2.61
2018-02-20,WTI Crude,$/barrel,61.91
2018-02-21,Brent Crude,$/barrel,64.81
2018-02-21,Henry Hub Natural Gas,$/MMBtu,2.65
2018-02-21,WTI Crude,$/barrel,61.73
2018-02-22,Brent Crude,$/barrel,66.12
2018-02-22,Henry Hub Natural Gas,$/MMBtu,2.65
2018-02-22,WTI Crude,$/barrel,62.72
2018-02-23,Brent Crude,$/barrel,67.04
2018-02-23,Henry Hub Natural Gas,$/MMBtu,2.58
2018-02-23,WTI Crude,$/barrel,63.52
2018-02-26,Brent Crude,$/barrel,67.96
2018-02-26,Henry Hub Natural Gas,$/MMBtu,2.6
2018-02-26,WTI Crude,$/barrel,63.81
2018-02-27,Brent Crude,$/barrel,67.59
2018-02-27,Henry Hub Natural Gas,$/MMBtu,2.59
2018-02-27,WTI Crude,$/barrel,62.94
2018-02-28,Brent Crude,$/barrel,66.08
2018-02-28,Henry Hub Natural Gas,$/MMBtu,2.66
2018-02-28,WTI Crude,$/barrel,61.43
2018-03-01,Brent Crude,$/barrel,64.23
2018-03-01,Henry Hub Natural Gas,$/MMBtu,2.67
2018-03-01,WTI Crude,$/barrel,60.98
2018-03-02,Brent Crude,$/barrel,64.26
2018-03-02,Henry Hub Natural Gas,$/MMBtu,2.67
2018-03-02,WTI Crude,$/barrel,61.19
2018-03-05,Brent Crude,$/barrel,65.78
2018-03-05,Henry Hub Natural Gas,$/MMBtu,2.7
2018-03-05,WTI Crude,$/barrel,62.49
2018-03-06,Brent Crude,$/barrel,65.67
2018-03-06,Henry Hub Natural Gas,$/MMBtu,2.7
2018-03-06,WTI Crude,$/barrel,62.54
2018-03-07,Brent Crude,$/barrel,65.09
2018-03-07,Henry Hub Natural Gas,$/MMBtu,2.8
2018-03-07,WTI Crude,$/barrel,61.09
2018-03-08,Brent Crude,$/barrel,63.87
2018-03-08,Henry Hub Natural Gas,$/MMBtu,2.8
2018-03-08,WTI Crude,$/barrel,60.13
2018-03-09,Brent Crude,$/barrel,65.19
2018-03-09,Henry Hub Natural Gas,$/MMBtu,2.71
2018-03-09,WTI Crude,$/barrel,62.02
2018-03-12,Brent Crude,$/barrel,64.53
2018-03-12,Henry Hub Natural Gas,$/MMBtu,2.78
2018-03-12,WTI Crude,$/barrel,61.35
2018-03-13,Brent Crude,$/barrel,64.2
2018-03-13,Henry Hub Natural Gas,$/MMBtu,2.76
2018-03-13,WTI Crude,$/barrel,60.69
2018-03-14,Brent Crude,$/barrel,63.61
2018-03-14,Henry Hub Natural Gas,$/MMBtu,2.69
2018-03-14,WTI Crude,$/barrel,60.89
2018-03-15,Brent Crude,$/barrel,63.67
2018-03-15,Henry Hub Natural Gas,$/MMBtu,2.7
2018-03-15,WTI Crude,$/barrel,61.16
2018-03-16,Brent Crude,$/barrel,64.68
2018-03-16,Henry Hub Natural Gas,$/MMBtu,2.62
2018-03-16,WTI Crude,$/barrel,62.29
2018-03-19,Brent Crude,$/barrel,64.82
2018-03-19,Henry Hub Natural Gas,$/MMBtu,2.62
2018-03-19,WTI Crude,$/barrel,62.01
2018-03-20,Brent Crude,$/barrel,66.0
2018-03-20,Henry Hub Natural Gas,$/MMBtu,2.71
2018-03-20,WTI Crude,$/barrel,63.37
2018-03-21,Brent Crude,$/barrel,68.15
2018-03-21,Henry Hub Natural Gas,$/MMBtu,2.74
2018-03-21,WTI Crude,$/barrel,65.1
2018-03-22,Brent Crude,$/barrel,68.98
2018-03-22,Henry Hub Natural Gas,$/MMBtu,2.62
2018-03-22,WTI Crude,$/barrel,64.25
2018-03-23,Brent Crude,$/barrel,69.03
2018-03-23,Henry Hub Natural Gas,$/MMBtu,2.58
2018-03-23,WTI Crude,$/barrel,65.8
2018-03-26,Brent Crude,$/barrel,68.81
2018-03-26,Henry Hub Natural Gas,$/MMBtu,2.63
2018-03-26,WTI Crude,$/barrel,65.49
2018-03-27,Brent Crude,$/barrel,68.63
2018-03-27,Henry Hub Natural Gas,$/MMBtu,2.6
2018-03-27,WTI Crude,$/barrel,65.21
2018-03-28,Brent Crude,$/barrel,68.13
2018-03-28,Henry Hub Natural Gas,$/MMBtu,2.64
2018-03-28,WTI Crude,$/barrel,64.3
2018-03-29,Brent Crude,$/barrel,69.02
2018-03-29,Henry Hub Natural Gas,$/MMBtu,2.81
2018-03-29,WTI Crude,$/barrel,64.87
2018-04-02,Brent Crude,$/barrel,69.02
2018-04-02,Henry Hub Natural Gas,$/MMBtu,2.75
2018-04-02,WTI Crude,$/barrel,63.05
2018-04-03,Brent Crude,$/barrel,69.02
2018-04-03,Henry Hub Natural Gas,$/MMBtu,2.75
2018-04-03,WTI Crude,$/barrel,63.41
2018-04-04,Brent Crude,$/barrel,66.04
2018-04-04,Henry Hub Natural Gas,$/MMBtu,2.81
2018-04-04,WTI Crude,$/barrel,63.35
2018-04-05,Brent Crude,$/barrel,66.54
2018-04-05,Henry Hub Natural Gas,$/MMBtu,2.81
2018-04-05,WTI Crude,$/barrel,63.53
2018-04-06,Brent Crude,$/barrel,66.51
2018-04-06,Henry Hub Natural Gas,$/MMBtu,2.81
2018-04-06,WTI Crude,$/barrel,62.03
2018-04-09,Brent Crude,$/barrel,68.19
2018-04-09,Henry Hub Natural Gas,$/MMBtu,2.78
2018-04-09,WTI Crude,$/barrel,63.4
2018-04-10,Brent Crude,$/barrel,70.67
2018-04-10,Henry Hub Natural Gas,$/MMBtu,2.78
2018-04-10,WTI Crude,$/barrel,65.48
2018-04-11,Brent Crude,$/barrel,72.74
2018-04-11,Henry Hub Natural Gas,$/MMBtu,2.74
2018-04-11,WTI Crude,$/barrel,66.81
2018-04-12,Brent Crude,$/barrel,71.44
2018-04-12,Henry Hub Natural Gas,$/MMBtu,2.76
2018-04-12,WTI Crude,$/barrel,67.07
2018-04-13,Brent Crude,$/barrel,73.18
2018-04-13,Henry Hub Natural Gas,$/MMBtu,2.82
2018-04-13,WTI Crude,$/barrel,67.35
2018-04-16,Brent Crude,$/barrel,73.18
2018-04-16,Henry Hub Natural Gas,$/MMBtu,2.88
2018-04-16,WTI Crude,$/barrel,66.23
2018-04-17,Brent Crude,$/barrel,71.71
2018-04-17,Henry Hub Natural Gas,$/MMBtu,2.84
2018-04-17,WTI Crude,$/barrel,66.5
2018-04-18,Brent Crude,$/barrel,73.73
2018-04-18,Henry Hub Natural Gas,$/MMBtu,2.85
2018-04-18,WTI Crude,$/barrel,68.44
2018-04-19,Brent Crude,$/barrel,74.85
2018-04-19,Henry Hub Natural Gas,$/MMBtu,2.8
2018-04-19,WTI Crude,$/barrel,68.3
2018-04-20,Brent Crude,$/barrel,74.62
2018-04-20,Henry Hub Natural Gas,$/MMBtu,2.78
2018-04-20,WTI Crude,$/barrel,68.26
2018-04-23,Brent Crude,$/barrel,74.54
2018-04-23,Henry Hub Natural Gas,$/MMBtu,2.78
2018-04-23,WTI Crude,$/barrel,67.61
2018-04-24,Brent Crude,$/barrel,75.86
2018-04-24,Henry Hub Natural Gas,$/MMBtu,2.79
2018-04-24,WTI Crude,$/barrel,67.66
2018-04-25,Brent Crude,$/barrel,73.79
2018-04-25,Henry Hub Natural Gas,$/MMBtu,2.81
2018-04-25,WTI Crude,$/barrel,68.0
2018-04-26,Brent Crude,$/barrel,75.39
2018-04-26,Henry Hub Natural Gas,$/MMBtu,2.81
